simulation,time,x,y,z,collisionApproach,modelName,droneName
1,124.978,198.350,2.888,0.219,6,,drone 0
1,125.081,198.350,2.892,0.219,6,,drone 0
1,125.184,198.350,2.896,0.219,6,,drone 0
1,125.286,198.351,2.900,0.219,6,,drone 0
1,125.388,198.351,2.903,0.219,6,,drone 0
1,125.489,198.352,2.906,0.219,6,,drone 0
1,125.593,198.352,2.909,0.219,6,,drone 0
1,125.695,198.352,2.911,0.218,6,,drone 0
1,125.796,198.353,2.914,0.218,6,,drone 0
1,125.898,198.353,2.916,0.218,6,,drone 0
1,126.002,198.353,2.919,0.218,6,,drone 0
1,126.104,198.353,2.921,0.218,6,,drone 0
1,126.206,198.354,2.923,0.218,6,,drone 0
1,126.308,198.354,2.925,0.218,6,,drone 0
1,126.417,198.354,2.926,0.218,6,,drone 0
1,126.518,198.354,2.928,0.218,6,,drone 0
1,126.619,198.354,2.940,0.218,6,,drone 0
1,126.720,198.354,3.026,0.218,6,,drone 0
1,126.825,198.355,3.229,0.218,6,,drone 0
1,126.926,198.341,3.473,0.226,6,,drone 0
1,127.026,198.232,3.776,0.289,6,,drone 0
1,127.127,198.025,4.133,0.409,6,,drone 0
1,127.229,197.730,4.536,0.579,6,,drone 0
1,127.330,197.355,4.981,0.796,6,,drone 0
1,127.430,196.910,5.461,1.052,6,,drone 0
1,127.532,196.403,5.973,1.345,6,,drone 0
1,127.635,195.842,6.510,1.669,6,,drone 0
1,127.736,195.233,7.070,2.021,6,,drone 0
1,127.841,194.449,7.765,2.474,6,,drone 0
1,127.942,193.757,8.360,2.873,6,,drone 0
1,128.043,193.037,8.965,3.288,6,,drone 0
1,128.144,192.294,9.579,3.718,6,,drone 0
1,128.245,191.532,10.197,4.158,6,,drone 0
1,128.349,190.755,10.819,4.606,6,,drone 0
1,128.451,189.967,11.441,5.061,6,,drone 0
1,128.555,189.172,12.061,5.520,6,,drone 0
1,128.657,188.373,12.678,5.981,6,,drone 0
1,128.759,187.573,13.290,6.444,6,,drone 0
1,128.860,186.773,13.896,6.905,6,,drone 0
1,128.961,185.820,14.612,7.456,6,,drone 0
1,129.063,185.032,15.200,7.910,6,,drone 0
1,129.168,184.252,15.777,8.361,6,,drone 0
1,129.270,183.482,16.343,8.805,6,,drone 0
1,129.372,182.724,16.898,9.243,6,,drone 0
1,129.474,181.978,17.441,9.674,6,,drone 0
1,129.578,181.245,17.971,10.097,6,,drone 0
1,129.685,180.386,18.590,10.593,6,,drone 0
1,129.786,179.687,19.090,10.996,6,,drone 0
1,129.888,179.005,19.577,11.390,6,,drone 0
1,129.994,178.339,20.049,11.774,6,,drone 0
1,130.102,177.564,20.598,12.222,6,,drone 0
1,130.203,176.937,21.039,12.584,6,,drone 0
1,130.304,176.328,21.466,12.935,6,,drone 0
1,130.405,175.738,21.879,13.276,6,,drone 0
1,130.505,175.189,22.272,13.593,6,,drone 0
1,130.608,174.694,22.652,13.879,6,,drone 0
1,130.708,174.250,23.019,14.135,6,,drone 0
1,130.809,173.853,23.372,14.365,6,,drone 0
1,130.911,173.499,23.712,14.569,6,,drone 0
1,131.012,173.186,24.039,14.749,6,,drone 0
1,131.114,172.911,24.354,14.908,6,,drone 0
1,131.216,172.671,24.655,15.047,6,,drone 0
1,131.319,172.463,24.945,15.167,6,,drone 0
1,131.420,172.285,25.223,15.270,6,,drone 0
1,131.520,172.107,25.541,15.372,6,,drone 0
1,131.621,171.987,25.793,15.442,6,,drone 0
1,131.723,171.890,26.034,15.498,6,,drone 0
1,131.830,171.814,26.265,15.542,6,,drone 0
1,131.931,171.757,26.485,15.575,6,,drone 0
1,132.032,171.717,26.695,15.597,6,,drone 0
1,132.133,171.694,26.895,15.611,6,,drone 0
1,132.236,171.686,27.086,15.616,6,,drone 0
1,132.338,171.690,27.267,15.613,6,,drone 0
1,132.442,171.711,27.474,15.601,6,,drone 0
1,132.543,171.740,27.636,15.584,6,,drone 0
1,132.644,171.779,27.790,15.562,6,,drone 0
1,132.746,171.825,27.937,15.535,6,,drone 0
1,132.848,171.880,28.075,15.504,6,,drone 0
1,132.948,171.941,28.207,15.469,6,,drone 0
1,133.053,172.007,28.331,15.430,6,,drone 0
1,133.157,172.079,28.449,15.389,6,,drone 0
1,133.258,172.154,28.560,15.345,6,,drone 0
1,133.360,172.234,28.666,15.299,6,,drone 0
1,133.460,172.333,28.784,15.242,6,,drone 0
1,133.561,172.418,28.876,15.193,6,,drone 0
1,133.662,172.505,28.963,15.143,6,,drone 0
1,133.764,172.594,29.045,15.092,6,,drone 0
1,133.865,172.666,29.123,15.050,6,,drone 0
1,133.965,172.700,29.195,15.030,6,,drone 0
